File;Trips_Satisfied
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_36_EV_10_FLEX_1000_TPS.txt;153
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_36_EV_25_FLEX_1000_TPS.txt;145
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_36_EV_2_FLEX_1000_TPS.txt;120
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_36_EV_50_FLEX_1000_TPS.txt;159
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;39
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;46
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;33
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;56
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_538_EV_10_FLEX_10000_TPS.txt;2833
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_538_EV_25_FLEX_10000_TPS.txt;3340
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_538_EV_2_FLEX_10000_TPS.txt;2582
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_538_EV_50_FLEX_10000_TPS.txt;3450
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_54_EV_10_FLEX_1000_TPS.txt;208
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_54_EV_25_FLEX_1000_TPS.txt;229
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_54_EV_2_FLEX_1000_TPS.txt;211
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.5_EV-FACTOR_54_EV_50_FLEX_1000_TPS.txt;243
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;76
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;75
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;32
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;77
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_717_EV_10_FLEX_10000_TPS.txt;3813
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_717_EV_25_FLEX_10000_TPS.txt;2304
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_717_EV_2_FLEX_10000_TPS.txt;3238
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_717_EV_50_FLEX_10000_TPS.txt;2835
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_72_EV_10_FLEX_1000_TPS.txt;276
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_72_EV_25_FLEX_1000_TPS.txt;293
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_72_EV_2_FLEX_1000_TPS.txt;221
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_2.0_EV-FACTOR_72_EV_50_FLEX_1000_TPS.txt;254
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;32
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;36
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;36
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;32
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_358_EV_10_FLEX_10000_TPS.txt;2046
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_358_EV_25_FLEX_10000_TPS.txt;2305
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_358_EV_2_FLEX_10000_TPS.txt;1910
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_358_EV_50_FLEX_10000_TPS.txt;2398
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_36_EV_10_FLEX_1000_TPS.txt;170
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_36_EV_25_FLEX_1000_TPS.txt;164
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_36_EV_2_FLEX_1000_TPS.txt;164
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.0_EV-FACTOR_36_EV_50_FLEX_1000_TPS.txt;177
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;66
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;56
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;74
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;59
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_538_EV_10_FLEX_10000_TPS.txt;3240
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_538_EV_25_FLEX_10000_TPS.txt;3399
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_538_EV_2_FLEX_10000_TPS.txt;2842
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_538_EV_50_FLEX_10000_TPS.txt;3513
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_54_EV_10_FLEX_1000_TPS.txt;235
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_54_EV_25_FLEX_1000_TPS.txt;234
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_54_EV_2_FLEX_1000_TPS.txt;218
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_1.5_EV-FACTOR_54_EV_50_FLEX_1000_TPS.txt;252
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;72
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;77
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;78
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;83
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_717_EV_10_FLEX_10000_TPS.txt;4123
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_717_EV_25_FLEX_10000_TPS.txt;4381
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_717_EV_2_FLEX_10000_TPS.txt;3632
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_717_EV_50_FLEX_10000_TPS.txt;4651
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_72_EV_10_FLEX_1000_TPS.txt;284
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_72_EV_25_FLEX_1000_TPS.txt;316
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_72_EV_2_FLEX_1000_TPS.txt;289
./instance_generator/instances/SPREAD_4_SEC_0.5_ENERGY_2.0_EV-FACTOR_72_EV_50_FLEX_1000_TPS.txt;347
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;34
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;34
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;30
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;38
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_358_EV_10_FLEX_10000_TPS.txt;2130
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_358_EV_25_FLEX_10000_TPS.txt;2221
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_358_EV_2_FLEX_10000_TPS.txt;1966
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_358_EV_50_FLEX_10000_TPS.txt;2429
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_36_EV_10_FLEX_1000_TPS.txt;172
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_36_EV_25_FLEX_1000_TPS.txt;161
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_36_EV_2_FLEX_1000_TPS.txt;172
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.0_EV-FACTOR_36_EV_50_FLEX_1000_TPS.txt;168
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;64
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;60
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;71
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;61
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_538_EV_10_FLEX_10000_TPS.txt;3010
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_538_EV_25_FLEX_10000_TPS.txt;3121
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_538_EV_2_FLEX_10000_TPS.txt;2836
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_538_EV_50_FLEX_10000_TPS.txt;3562
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_54_EV_10_FLEX_1000_TPS.txt;227
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_54_EV_25_FLEX_1000_TPS.txt;238
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_54_EV_2_FLEX_1000_TPS.txt;226
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_1.5_EV-FACTOR_54_EV_50_FLEX_1000_TPS.txt;264
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;81
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;77
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;91
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;73
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_717_EV_10_FLEX_10000_TPS.txt;4242
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_717_EV_25_FLEX_10000_TPS.txt;4386
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_717_EV_2_FLEX_10000_TPS.txt;3979
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_717_EV_50_FLEX_10000_TPS.txt;4732
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_72_EV_10_FLEX_1000_TPS.txt;311
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_72_EV_25_FLEX_1000_TPS.txt;331
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_72_EV_2_FLEX_1000_TPS.txt;319
./instance_generator/instances/SPREAD_4_SEC_1.0_ENERGY_2.0_EV-FACTOR_72_EV_50_FLEX_1000_TPS.txt;308
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;37
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;29
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;43
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;33
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_358_EV_10_FLEX_10000_TPS.txt;2118
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_358_EV_25_FLEX_10000_TPS.txt;2322
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_358_EV_2_FLEX_10000_TPS.txt;2046
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_358_EV_50_FLEX_10000_TPS.txt;2398
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_36_EV_10_FLEX_1000_TPS.txt;158
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_36_EV_25_FLEX_1000_TPS.txt;164
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_36_EV_2_FLEX_1000_TPS.txt;185
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.0_EV-FACTOR_36_EV_50_FLEX_1000_TPS.txt;167
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;61
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;56
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;70
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;61
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_538_EV_10_FLEX_10000_TPS.txt;3159
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_538_EV_25_FLEX_10000_TPS.txt;3379
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_538_EV_2_FLEX_10000_TPS.txt;2986
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_538_EV_50_FLEX_10000_TPS.txt;3458
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_54_EV_10_FLEX_1000_TPS.txt;236
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_54_EV_25_FLEX_1000_TPS.txt;248
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_54_EV_2_FLEX_1000_TPS.txt;250
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_1.5_EV-FACTOR_54_EV_50_FLEX_1000_TPS.txt;233
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;76
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;79
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;66
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;70
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_717_EV_10_FLEX_10000_TPS.txt;4179
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_717_EV_25_FLEX_10000_TPS.txt;4498
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_717_EV_2_FLEX_10000_TPS.txt;3617
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_717_EV_50_FLEX_10000_TPS.txt;4608
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_72_EV_10_FLEX_1000_TPS.txt;328
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_72_EV_25_FLEX_1000_TPS.txt;330
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_72_EV_2_FLEX_1000_TPS.txt;298
./instance_generator/instances/SPREAD_4_SEC_2.0_ENERGY_2.0_EV-FACTOR_72_EV_50_FLEX_1000_TPS.txt;314
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;34
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;32
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;43
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;26
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_358_EV_10_FLEX_10000_TPS.txt;2151
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_358_EV_25_FLEX_10000_TPS.txt;2252
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_358_EV_2_FLEX_10000_TPS.txt;1963
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_358_EV_50_FLEX_10000_TPS.txt;2393
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_36_EV_10_FLEX_1000_TPS.txt;147
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_36_EV_25_FLEX_1000_TPS.txt;179
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_36_EV_2_FLEX_1000_TPS.txt;165
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.0_EV-FACTOR_36_EV_50_FLEX_1000_TPS.txt;178
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;63
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;58
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;82
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;57
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_538_EV_10_FLEX_10000_TPS.txt;3227
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_538_EV_25_FLEX_10000_TPS.txt;3343
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_538_EV_2_FLEX_10000_TPS.txt;2951
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_538_EV_50_FLEX_10000_TPS.txt;3526
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_54_EV_10_FLEX_1000_TPS.txt;229
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_54_EV_25_FLEX_1000_TPS.txt;235
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_54_EV_2_FLEX_1000_TPS.txt;236
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_1.5_EV-FACTOR_54_EV_50_FLEX_1000_TPS.txt;244
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;80
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;76
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;84
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;79
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_717_EV_10_FLEX_10000_TPS.txt;4192
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_717_EV_25_FLEX_10000_TPS.txt;4242
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_717_EV_2_FLEX_10000_TPS.txt;3808
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_717_EV_50_FLEX_10000_TPS.txt;4748
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_72_EV_10_FLEX_1000_TPS.txt;273
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_72_EV_25_FLEX_1000_TPS.txt;298
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_72_EV_2_FLEX_1000_TPS.txt;314
./instance_generator/instances/SPREAD_4_SEC_4.0_ENERGY_2.0_EV-FACTOR_72_EV_50_FLEX_1000_TPS.txt;343
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;39
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;31
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;45
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;33
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_358_EV_10_FLEX_10000_TPS.txt;2230
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_358_EV_25_FLEX_10000_TPS.txt;2295
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_358_EV_2_FLEX_10000_TPS.txt;1985
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_358_EV_50_FLEX_10000_TPS.txt;2385
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_36_EV_10_FLEX_1000_TPS.txt;143
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_36_EV_25_FLEX_1000_TPS.txt;145
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_36_EV_2_FLEX_1000_TPS.txt;182
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.0_EV-FACTOR_36_EV_50_FLEX_1000_TPS.txt;156
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;64
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;63
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;72
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;65
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_538_EV_10_FLEX_10000_TPS.txt;3125
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_538_EV_25_FLEX_10000_TPS.txt;3483
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_538_EV_2_FLEX_10000_TPS.txt;2869
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_538_EV_50_FLEX_10000_TPS.txt;3514
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_54_EV_10_FLEX_1000_TPS.txt;239
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_54_EV_25_FLEX_1000_TPS.txt;238
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_54_EV_2_FLEX_1000_TPS.txt;233
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_1.5_EV-FACTOR_54_EV_50_FLEX_1000_TPS.txt;249
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;72
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;73
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;100
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;71
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_2.0_EV-FACTOR_717_EV_10_FLEX_10000_TPS.txt;4098
./instance_generator/instances/SPREAD_4_SEC_5.0_ENERGY_2.0_EV-FACTOR_717_EV_25_FLEX_10000_TPS.txt;4244
